2015/07/05 18:18:21	121.79Kph	585.00'C
2015/07/05 18:18:22	121.30Kph	586.00'C
2015/07/05 18:18:22	120.81Kph	585.00'C
2015/07/05 18:18:23	120.32Kph	585.00'C
2015/07/05 18:18:24	121.30Kph	585.00'C
2015/07/05 18:18:24	121.30Kph	584.00'C
2015/07/05 18:18:25	120.81Kph	585.00'C
2015/07/05 18:18:25	120.81Kph	583.00'C
2015/07/05 18:18:26	121.30Kph	584.00'C
2015/07/05 18:18:27	121.79Kph	585.00'C
2015/07/05 18:18:27	121.79Kph	585.00'C
2015/07/05 18:18:28	120.32Kph	585.00'C
2015/07/05 18:18:28	120.81Kph	584.00'C
2015/07/05 18:18:29	120.81Kph	585.00'C
2015/07/05 18:18:30	122.28Kph	585.00'C
2015/07/05 18:18:30	121.30Kph	584.00'C
2015/07/05 18:18:31	120.81Kph	585.00'C
2015/07/05 18:18:31	120.81Kph	585.00'C
2015/07/05 18:18:32	121.30Kph	584.00'C
2015/07/05 18:18:33	121.30Kph	585.00'C
2015/07/05 18:18:33	120.81Kph	584.00'C
2015/07/05 18:18:34	120.81Kph	586.00'C
2015/07/05 18:18:34	121.79Kph	585.00'C
2015/07/05 18:18:35	121.79Kph	585.00'C
2015/07/05 18:18:36	121.30Kph	585.00'C
2015/07/05 18:18:36	120.81Kph	585.00'C
2015/07/05 18:18:37	119.83Kph	584.00'C
2015/07/05 18:18:37	121.30Kph	585.00'C
2015/07/05 18:18:38	122.77Kph	585.00'C
2015/07/05 18:18:39	120.81Kph	586.00'C
2015/07/05 18:18:39	120.81Kph	586.00'C
2015/07/05 18:18:40	121.79Kph	585.00'C
2015/07/05 18:18:40	121.79Kph	585.00'C
2015/07/05 18:18:41	121.79Kph	584.00'C
2015/07/05 18:18:42	121.30Kph	584.00'C
2015/07/05 18:18:42	120.81Kph	584.00'C
2015/07/05 18:18:43	120.32Kph	585.00'C
2015/07/05 18:18:43	122.77Kph	585.00'C
2015/07/05 18:18:44	122.28Kph	584.00'C
2015/07/05 18:18:45	120.32Kph	585.00'C
2015/07/05 18:18:45	120.81Kph	585.00'C
2015/07/05 18:18:46	121.79Kph	583.00'C
2015/07/05 18:18:46	121.79Kph	583.00'C
2015/07/05 18:18:47	122.28Kph	584.00'C
2015/07/05 18:18:48	120.81Kph	585.00'C
2015/07/05 18:18:48	121.30Kph	585.00'C
2015/07/05 18:18:49	121.30Kph	584.00'C
2015/07/05 18:18:49	122.77Kph	585.00'C
2015/07/05 18:18:50	121.79Kph	585.00'C
2015/07/05 18:18:51	120.81Kph	584.00'C
2015/07/05 18:18:51	120.81Kph	585.00'C
2015/07/05 18:18:52	121.79Kph	585.00'C
2015/07/05 18:18:52	122.28Kph	584.00'C
2015/07/05 18:18:53	122.28Kph	585.00'C
2015/07/05 18:18:54	121.30Kph	584.00'C
2015/07/05 18:18:54	120.81Kph	585.00'C
2015/07/05 18:18:55	120.81Kph	585.00'C
2015/07/05 18:18:55	121.79Kph	585.00'C
2015/07/05 18:18:56	122.28Kph	583.00'C
2015/07/05 18:18:57	121.79Kph	585.00'C
2015/07/05 18:18:57	121.30Kph	585.00'C
2015/07/05 18:18:58	120.81Kph	584.00'C
2015/07/05 18:18:58	121.30Kph	585.00'C
2015/07/05 18:18:59	121.79Kph	585.00'C
2015/07/05 18:19:00	121.79Kph	585.00'C
2015/07/05 18:19:00	121.30Kph	584.00'C
2015/07/05 18:19:01	120.81Kph	584.00'C
2015/07/05 18:19:01	120.81Kph	585.00'C
2015/07/05 18:19:02	121.30Kph	585.00'C
2015/07/05 18:19:03	122.28Kph	585.00'C
2015/07/05 18:19:03	122.77Kph	585.00'C
2015/07/05 18:19:04	121.79Kph	586.00'C
2015/07/05 18:19:04	121.30Kph	584.00'C
2015/07/05 18:19:05	120.81Kph	585.00'C
2015/07/05 18:19:06	121.30Kph	585.00'C
2015/07/05 18:19:06	122.28Kph	583.00'C
2015/07/05 18:19:07	122.77Kph	585.00'C
2015/07/05 18:19:07	122.77Kph	585.00'C
2015/07/05 18:19:08	121.79Kph	585.00'C
2015/07/05 18:19:09	121.79Kph	585.00'C
2015/07/05 18:19:09	121.79Kph	586.00'C
2015/07/05 18:19:10	121.30Kph	584.00'C
2015/07/05 18:19:10	122.28Kph	584.00'C
2015/07/05 18:19:11	122.28Kph	584.00'C
2015/07/05 18:19:12	122.28Kph	585.00'C
2015/07/05 18:19:12	121.79Kph	586.00'C
2015/07/05 18:19:13	121.79Kph	585.00'C
2015/07/05 18:19:13	121.79Kph	585.00'C
2015/07/05 18:19:14	122.28Kph	585.00'C
2015/07/05 18:19:15	121.30Kph	585.00'C
2015/07/05 18:19:15	122.77Kph	584.00'C
2015/07/05 18:19:16	122.77Kph	585.00'C
2015/07/05 18:19:16	122.28Kph	584.00'C
2015/07/05 18:19:17	121.79Kph	584.00'C
2015/07/05 18:19:18	121.79Kph	585.00'C
2015/07/05 18:19:18	121.79Kph	584.00'C
2015/07/05 18:19:19	121.79Kph	584.00'C
2015/07/05 18:19:19	121.79Kph	585.00'C
2015/07/05 18:19:20	122.77Kph	585.00'C
2015/07/05 18:19:21	122.28Kph	584.00'C
2015/07/05 18:19:21	122.28Kph	585.00'C
2015/07/05 18:19:22	121.30Kph	584.00'C
2015/07/05 18:19:22	121.79Kph	585.00'C
2015/07/05 18:19:23	121.79Kph	584.00'C
2015/07/05 18:19:24	122.28Kph	585.00'C
2015/07/05 18:19:24	122.28Kph	583.00'C
2015/07/05 18:19:25	122.28Kph	585.00'C
2015/07/05 18:19:25	122.28Kph	584.00'C
2015/07/05 18:19:26	121.30Kph	585.00'C
2015/07/05 18:19:27	121.79Kph	585.00'C
2015/07/05 18:19:27	121.30Kph	585.00'C
2015/07/05 18:19:28	122.28Kph	583.00'C
2015/07/05 18:19:28	123.26Kph	585.00'C
2015/07/05 18:19:29	123.74Kph	585.00'C
2015/07/05 18:19:30	122.77Kph	585.00'C
2015/07/05 18:19:30	122.28Kph	584.00'C
2015/07/05 18:19:31	122.28Kph	583.00'C
2015/07/05 18:19:31	121.30Kph	585.00'C
2015/07/05 18:19:32	122.28Kph	585.00'C
2015/07/05 18:19:33	123.26Kph	584.00'C
2015/07/05 18:19:33	122.77Kph	584.00'C
2015/07/05 18:19:34	121.79Kph	583.00'C
2015/07/05 18:19:34	121.79Kph	584.00'C
2015/07/05 18:19:35	121.79Kph	583.00'C
2015/07/05 18:19:36	121.79Kph	585.00'C
2015/07/05 18:19:36	121.79Kph	584.00'C
2015/07/05 18:19:37	123.26Kph	585.00'C
2015/07/05 18:19:37	123.26Kph	586.00'C
2015/07/05 18:19:38	121.79Kph	585.00'C
2015/07/05 18:19:39	122.28Kph	583.00'C
2015/07/05 18:19:39	121.79Kph	584.00'C
2015/07/05 18:19:40	122.28Kph	583.00'C
2015/07/05 18:19:40	123.26Kph	583.00'C
2015/07/05 18:19:41	122.77Kph	586.00'C
2015/07/05 18:19:42	122.77Kph	585.00'C
2015/07/05 18:19:42	121.30Kph	585.00'C
2015/07/05 18:19:43	121.79Kph	585.00'C
2015/07/05 18:19:43	122.77Kph	583.00'C
2015/07/05 18:19:44	122.77Kph	585.00'C
2015/07/05 18:19:45	122.28Kph	585.00'C
2015/07/05 18:19:45	121.79Kph	585.00'C
2015/07/05 18:19:46	121.30Kph	584.00'C
2015/07/05 18:19:46	121.30Kph	585.00'C
2015/07/05 18:19:47	122.28Kph	584.00'C
2015/07/05 18:19:48	122.77Kph	585.00'C
2015/07/05 18:19:48	122.28Kph	585.00'C
2015/07/05 18:19:49	121.79Kph	584.00'C
2015/07/05 18:19:49	121.30Kph	585.00'C
2015/07/05 18:19:50	122.28Kph	585.00'C
2015/07/05 18:19:51	123.26Kph	585.00'C
2015/07/05 18:19:51	122.28Kph	584.00'C
2015/07/05 18:19:52	121.79Kph	584.00'C
2015/07/05 18:19:52	121.79Kph	584.00'C
2015/07/05 18:19:53	122.28Kph	585.00'C
2015/07/05 18:19:54	122.77Kph	585.00'C
2015/07/05 18:19:54	122.77Kph	585.00'C
2015/07/05 18:19:55	121.79Kph	585.00'C
2015/07/05 18:19:55	121.79Kph	583.00'C
2015/07/05 18:19:56	122.28Kph	584.00'C
2015/07/05 18:19:57	123.26Kph	584.00'C
2015/07/05 18:19:57	122.77Kph	585.00'C
2015/07/05 18:19:58	121.79Kph	586.00'C
2015/07/05 18:19:59	122.28Kph	585.00'C
2015/07/05 18:19:59	122.77Kph	585.00'C
2015/07/05 18:20:00	122.77Kph	583.00'C
2015/07/05 18:20:00	122.77Kph	583.00'C
2015/07/05 18:20:01	122.28Kph	585.00'C
2015/07/05 18:20:02	121.79Kph	585.00'C
2015/07/05 18:20:02	121.79Kph	583.00'C
2015/07/05 18:20:03	123.26Kph	584.00'C
2015/07/05 18:20:03	123.74Kph	584.00'C
2015/07/05 18:20:04	122.28Kph	585.00'C
2015/07/05 18:20:05	121.79Kph	584.00'C
2015/07/05 18:20:05	122.28Kph	585.00'C
2015/07/05 18:20:06	122.77Kph	586.00'C
2015/07/05 18:20:06	122.77Kph	585.00'C
2015/07/05 18:20:07	123.26Kph	583.00'C
2015/07/05 18:20:08	121.79Kph	583.00'C
2015/07/05 18:20:08	122.28Kph	583.00'C
2015/07/05 18:20:09	121.79Kph	584.00'C
2015/07/05 18:20:09	122.28Kph	583.00'C
2015/07/05 18:20:10	122.77Kph	585.00'C
2015/07/05 18:20:11	121.79Kph	585.00'C
2015/07/05 18:20:11	121.79Kph	584.00'C
2015/07/05 18:20:12	121.79Kph	584.00'C
2015/07/05 18:20:12	121.79Kph	585.00'C
2015/07/05 18:20:13	122.28Kph	584.00'C
2015/07/05 18:20:14	123.26Kph	585.00'C
2015/07/05 18:20:14	122.28Kph	583.00'C
2015/07/05 18:20:15	121.79Kph	585.00'C
2015/07/05 18:20:15	121.30Kph	586.00'C
2015/07/05 18:20:16	121.79Kph	584.00'C
2015/07/05 18:20:17	123.26Kph	585.00'C
2015/07/05 18:20:17	122.28Kph	585.00'C
2015/07/05 18:20:18	122.28Kph	585.00'C
2015/07/05 18:20:18	121.79Kph	584.00'C
2015/07/05 18:20:19	121.30Kph	585.00'C
2015/07/05 18:20:20	122.28Kph	584.00'C
2015/07/05 18:20:20	123.26Kph	584.00'C
2015/07/05 18:20:21	123.26Kph	584.00'C
2015/07/05 18:20:21	122.77Kph	584.00'C
2015/07/05 18:20:22	122.28Kph	585.00'C
2015/07/05 18:20:23	121.79Kph	585.00'C
2015/07/05 18:20:23	121.30Kph	584.00'C
